"","business_id","full_address","open","categories","city","review_count","name","neighborhoods","longitude","latitude","state","stars","Delivery","Take-out","Waiter Service"
"1605","pAtTzUkgS8qtCW5EFTTRbg","4480 S Paradise Rd
Ste 1000
Eastside
Las Vegas, NV 89169",FALSE,"Korean, Barbeque, Restaurants","Las Vegas",8,"SanToki Korean BBQ & Shabu Bar","Eastside",-115.152093,36.1088013,"NV",2.5,FALSE,TRUE,TRUE
"1606","73rjL1XeHLtJOOeDKTGsOQ","Imperial Palace
3535 Las Vegas Blvd S
The Strip
Las Vegas, NV 89136",FALSE,"Arts & Entertainment, Performing Arts, Hawaiian, Restaurants","Las Vegas",4,"Imperial Hawaiian Luau","The Strip",-115.172535,36.11829,"NV",2,FALSE,FALSE,FALSE
"1607","No7csiTdsHqkH76TpN63mg","9890 S Maryland Pkwy
Ste 17 & 18
Southeast
Las Vegas, NV 89123",FALSE,"Middle Eastern, Restaurants","Las Vegas",30,"Almaza Hookah Cafe","Southeast",-115.150703322754,36.021178408889,"NV",3,FALSE,TRUE,TRUE
"1608","9L8iNVpzkY1FiDgI4bqu2g","Platinum Hotel
211 E Flamingo Rd
Eastside
Las Vegas, NV 89169",TRUE,"American (New), Restaurants","Las Vegas",8,"The Restaurant at Platinum","Eastside",-115.160679,36.1161559,"NV",3,NA,NA,TRUE
"1609","gCo--CY5aUoByxUAET2cTw","3775 W Spring Mountain Rd
Ste 306
Chinatown
Las Vegas, NV 89102",TRUE,"Vietnamese, Restaurants","Las Vegas",238,"Pho Little Saigon","Chinatown",-115.189863,36.1265155,"NV",2.5,FALSE,TRUE,TRUE
"1610","jeuOVN5ZMX-2kwe51SYf1g","3770 S. Las Vegas Blvd.
The Strip
Las Vegas, NV 89109",TRUE,"Mexican, Restaurants","Las Vegas",26,"Rubio's Fresh Mexican Grill","The Strip",-115.1732166,36.1041893,"NV",3.5,FALSE,TRUE,FALSE
"1611","HqX-wW-iRspulgRvE7eLiw","2381 E Windmill Ln
Southeast
Las Vegas, NV 89123",TRUE,"Live/Raw Food, Vegetarian, Vegan, Restaurants","Las Vegas",139,"Go Raw Cafe","Southeast",-115.12081,36.0410492,"NV",4,FALSE,TRUE,FALSE
"1612","izedaB_5KgNeS8X46zkcgg","5006 S Maryland Pkwy
Southeast
Las Vegas, NV 89119",FALSE,"Indian, Buffets, Restaurants","Las Vegas",10,"Sai India Curry","Southeast",-115.136795,36.0987077,"NV",3,FALSE,TRUE,TRUE
"1613","DmW50r6MdkPFRq2GnEruzA","9135 S Durango
Southwest
Las Vegas, NV 89113",TRUE,"Steakhouses, Seafood, American (Traditional), Restaurants","Las Vegas",159,"Montana Meat Company","Southwest",-115.2795189,36.0219691,"NV",3.5,FALSE,TRUE,TRUE
"1614","vKSRdX3g9kw3Xakw9FsyMQ","Luxor Las Vegas
3900 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Sandwiches, Delis, Breakfast & Brunch, Restaurants","Las Vegas",80,"Backstage Deli","The Strip",-115.17696884779,36.0949664075133,"NV",3.5,FALSE,TRUE,FALSE
"1615","Bj3v6XY-0arzKQmT0giSKA","4500 W Tropicana Ave
Las Vegas, NV 89103",TRUE,"Seafood, Restaurants","Las Vegas",137,"Big Al's Oyster Bar","",-115.20272,36.10089,"NV",3.5,FALSE,TRUE,TRUE
"1616","0ug7k83UJlOOkiFMcLWjNQ","7425 S Durango Dr
Ste 101
Southwest
Las Vegas, NV 89113",FALSE,"Sushi Bars, Restaurants","Las Vegas",3,"T-Bar Sushi","Southwest",-115.2793808,36.0533669,"NV",4,FALSE,NA,TRUE
"1617","kK_8YUQlBX8l05eblLgBeg","8795 W Warm Springs Rd
Ste 106
Southwest
Las Vegas, NV 89148",TRUE,"Sushi Bars, Restaurants","Las Vegas",204,"Sumo Sushi 2","Southwest",-115.2827383,36.0555607,"NV",3.5,FALSE,TRUE,TRUE
"1618","1e3fhhmJYjYDLTlZc30eZw","9570 S Eastern Ave
Southeast
Las Vegas, NV 89136",FALSE,"Japanese, Restaurants","Las Vegas",7,"Makino","Southeast",-115.1184733,36.0151363,"NV",3,FALSE,FALSE,NA
"1619","lmo14ds990gtsjvURZro2g","10800 W Charleston Blvd
Summerlin
Las Vegas, NV 89135",TRUE,"Restaurants, Italian","Las Vegas",117,"Olive Garden Italian Restaurant","Summerlin",-115.331852,36.159976,"NV",3.5,FALSE,TRUE,TRUE
"1620","HZjLErXWi1vZWMgsAjBEeQ","3934 Schiff Dr
Chinatown
Las Vegas, NV 89103",TRUE,"Szechuan, Chinese, Restaurants","Las Vegas",181,"Yunnan Garden","Chinatown",-115.1929753,36.1247684,"NV",3.5,FALSE,TRUE,TRUE
"1621","131oUL1FGLOg0AxbBxCtzg","4860 W Flamingo Rd
Las Vegas, NV 89103",FALSE,"Greek, Mediterranean, Restaurants","Las Vegas",24,"Greek American Grille","",-115.136389,36.175,"NV",4,TRUE,TRUE,FALSE
"1622","GL25xZR6eSMKZNDZmqPhng","7293 W Sahara Ave
Westside
Las Vegas, NV 89117",FALSE,"Delis, Sandwiches, Restaurants","Las Vegas",6,"Heidi's Brooklyn Deli","Westside",-115.2512854,36.1433538,"NV",4.5,TRUE,TRUE,FALSE
"1623","N0FKnihv2hzGJ373rIJeBA","Palms Casino Resort
4321 W Flamingo Rd
Las Vegas, NV 89103",TRUE,"Hot Dogs, Restaurants","Las Vegas",22,"Nathan's Famous","",-115.19581,36.114375,"NV",2.5,FALSE,TRUE,FALSE
"1624","gvtwlFW29b92qcYUAH_v2w","750 S Rampart Blvd
Ste 16
Westside
Las Vegas, NV 89145",TRUE,"Food, American (New), Breweries, Restaurants","Las Vegas",163,"Gordon Biersch Brewery Restaurant","Westside",-115.2892847,36.1646182,"NV",3.5,FALSE,TRUE,TRUE
"1625","R0t7XO28y_kqDa_m3dUnvA","3663 S Las Vegas Blvd
Ste 420
Eastside
Las Vegas, NV 89109",TRUE,"American (Traditional), Sandwiches, Restaurants","Las Vegas",147,"Fresh Grill & Bar","Eastside, The Strip",-115.168816725037,36.1100186278114,"NV",3.5,FALSE,TRUE,FALSE
"1626","3r3Nt3ih6RSjtjgcIJXqwQ","430 E Silverado Ranch Blvd
Ste 115
Southeast
Las Vegas, NV 89183",FALSE,"Korean, Sushi Bars, Japanese, Hawaiian, Restaurants","Las Vegas",56,"Yum Yum BBQ","Southeast",-115.1530086,36.0130882,"NV",4,TRUE,TRUE,TRUE
"1627","boeOGTDc0Ft6_VEBuG8-hg","5581 Rickenbacker Rd
Las Vegas, NV 89115",TRUE,"Fast Food, Restaurants","Las Vegas",6,"Popeye's Famous Fried Chicken and Biscuits","",-115.054666,36.2350009,"NV",3.5,FALSE,TRUE,FALSE
"1628","jg-d4xhw8SiqpU8xEB1jNg","4889 E Craig Rd
Las Vegas, NV 89115",FALSE,"Mexican, Restaurants","Las Vegas",5,"Harry's Dora Maria Family Restaurant","",-115.067143,36.240065,"NV",4,NA,NA,TRUE
"1629","FcsjpyoUDp8oR0OblxG-cg","7537 S Rainbow Blvd
Southwest
Las Vegas, NV 89139",TRUE,"Fast Food, Mexican, Restaurants","Las Vegas",28,"Don Tortaco","Southwest",-115.244041661377,36.0510371572994,"NV",3.5,FALSE,TRUE,FALSE
"1630","R4nPqOjs-SwZ1gv3U5_LKQ","7620 Las Vegas Blvd
Southeast
Las Vegas, NV 89123",TRUE,"Japanese, Restaurants","Las Vegas",29,"Samurai Sam's","Southeast",-115.17154,36.0512,"NV",2.5,FALSE,TRUE,FALSE
"1631","_Aq9R8FRoXq8HwC5qf80Xg","Planet Hollywood Las Vegas Resort & Casino
3667 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109",TRUE,"Japanese, Restaurants","Las Vegas",379,"Koi","The Strip",-115.1725201,36.1100794,"NV",3.5,FALSE,FALSE,TRUE
"1632","MfQWzjADewehBJaK4oGj3g","5115 Spring Mountain Rd
Ste 228
Chinatown
Las Vegas, NV 89146",FALSE,"Nightlife, Korean, Asian Fusion, Karaoke, Restaurants","Las Vegas",91,"Bazic Bar & Restoyaky","Chinatown",-115.2112409,36.1255374,"NV",3.5,FALSE,TRUE,TRUE
"1633","lECyW46mBLw_cyuP9yF8Hg","5645 S Eastern Ave
Ste 1
Southeast
Las Vegas, NV 89136",TRUE,"Delis, Pizza, Restaurants","Las Vegas",32,"Sofias Pizza","Southeast",-115.119135,36.087212,"NV",2.5,TRUE,TRUE,FALSE
"1634","OYhcflevqx5cva8cPs1Yrg","6599 Las Vegas Blvd
Southeast
Las Vegas, NV 89119",FALSE,"Seafood, Southern, Restaurants","Las Vegas",9,"Louis's Fish Camp","Southeast",-115.1776615,36.0686142,"NV",2.5,FALSE,TRUE,TRUE
"1635","6X01fXVzhCght4ZJ9Ei2JQ","3945 S Durango Dr
Spring Valley
Las Vegas, NV 89147",TRUE,"Restaurants, Pizza, Italian","Las Vegas",277,"Amore Taste of Chicago","Spring Valley",-115.2797333,36.1191125,"NV",4,TRUE,TRUE,TRUE
"1636","2mKC1oXdGCl2w8SAZK8fjw","The Signature at MGM Grand
145 E Harmon Ave
Eastside
Las Vegas, NV 89109",TRUE,"Delis, Sandwiches, Restaurants","Las Vegas",58,"Delights","Eastside",-115.167133098297,36.1069705001012,"NV",3.5,FALSE,TRUE,TRUE
"1637","8sHbgZhxhaHTyvwm4IAfWg","McCarran International Airport
Terminal D
Southeast
Las Vegas, NV 89111",TRUE,"Diners, Restaurants","Las Vegas",87,"Ruby's Diner","Southeast",-115.137637831743,36.0817095413647,"NV",2.5,FALSE,TRUE,FALSE
"1638","fCfHTImR20vtL1koU_H9eQ","5115 W Spring Mountain Rd
Ste 103
Chinatown
Las Vegas, NV 89146",FALSE,"Taiwanese, Restaurants","Las Vegas",40,"Ay-Chung Noodle","Chinatown",-115.2105683,36.1261521,"NV",3.5,TRUE,TRUE,TRUE
"1639","V9euJerhCkh7PXKjtsE2rQ","Caesars Palace Las Vegas Hotel & Casino
3570 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109",TRUE,"French, Restaurants","Las Vegas",464,"Payard Pâtisserie & Bistro","The Strip",-115.175013638654,36.1172428598278,"NV",4,FALSE,TRUE,TRUE
"1640","4RAoYgAJESlBy2Zz_uMZ9w","400 E Sahara Ave
Downtown
Las Vegas, NV 89104",TRUE,"French, Restaurants","Las Vegas",123,"Pamplemousse Le Restaurant","Downtown",-115.152417,36.144096,"NV",3.5,TRUE,TRUE,TRUE
"1641","vB-sXh9XzFZSy_LAdjAKZQ","1910 Village Center Cir
Ste 6
Summerlin
Las Vegas, NV 89134",FALSE,"Italian, Pizza, Restaurants","Las Vegas",58,"Upper Crust Pizza","Summerlin",-115.3055866,36.1929381,"NV",4,TRUE,TRUE,FALSE
"1642","m7IEMSzrR8KPjCsLEqOobA","10810 W Charleston Blvd
Summerlin
Las Vegas, NV 89135",TRUE,"Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants","Las Vegas",142,"Islands Restaurant","Summerlin",-115.33145443832,36.1600355773156,"NV",3.5,FALSE,TRUE,TRUE
"1643","rDbdt0XmcIbBcEiBImQqyw","The Orleans Hotel and Casino
4500 W Tropicana Ave
Las Vegas, NV 89103",TRUE,"Seafood, Restaurants","Las Vegas",7,"The Orleans Oyster Bar","",-115.21134,36.11274,"NV",4,FALSE,NA,TRUE
"1644","_xmJB767rROtAy6XepMlkQ","3300 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Buffets, Restaurants","Las Vegas",429,"The Buffet at Treasure Island","The Strip",-115.171991,36.124829,"NV",2.5,FALSE,FALSE,TRUE
"1645","EorbNAe004JPljoJlcBMog","2101 S Decatur Blvd
Trader Joe's Plaza
Las Vegas, NV 89136",FALSE,"Greek, Mediterranean, Middle Eastern, Restaurants","Las Vegas",5,"Lily's Persian & Mediterranean Cuisine","",-115.136389,36.175,"NV",2.5,FALSE,TRUE,TRUE
"1646","WQud__HWE-f_oMPvO1_3-A","801 S Las Vegas Blvd
Ste 110
Downtown
Las Vegas, NV 89101",FALSE,"Delis, Vegetarian, Restaurants","Las Vegas",6,"Potato Valley Cafe","Downtown",-115.145874,36.160555,"NV",4.5,TRUE,TRUE,FALSE
"1647","lPh02W25cOrAz57UbTpbFQ","7775 S Rainbow Blvd
Southwest
Las Vegas, NV 89113",TRUE,"Sushi Bars, Restaurants","Las Vegas",735,"Oyshi Sushi","Southwest",-115.244158,36.047306,"NV",3.5,FALSE,TRUE,TRUE
"1648","_ibKsVEx2LMobFd52D0NZg","710 E Flamingo Rd
Ste 6
Eastside
Las Vegas, NV 89119",TRUE,"Italian, Pizza, Restaurants","Las Vegas",17,"Verona Pizza","Eastside, University",-115.1481494,36.1148145,"NV",3.5,TRUE,TRUE,FALSE
"1649","L-pDoetRPiCxFQ6YEZzHoA","2000 S Las Vegas Blvd
The Strip
Las Vegas, NV 89104",TRUE,"Mexican, Restaurants","Las Vegas",22,"El Nopal","The Strip",-115.155365,36.147371,"NV",3.5,FALSE,TRUE,FALSE
"1650","VPFNPNMOfQxoQlZCBzsgiA","5745 S Durango Dr
Spring Valley
Las Vegas, NV 89148",FALSE,"Restaurants, Italian","Las Vegas",12,"Jr's Place","Spring Valley",-115.279599,36.0843559,"NV",4,FALSE,TRUE,TRUE
"1651","yg561lVbadAXc7X8ZLdAKA","910 S Martin L King Blvd
Downtown
Las Vegas, NV 89106",FALSE,"Barbeque, Restaurants","Las Vegas",3,"H&H BBQ","Downtown",-115.161211,36.161409,"NV",4.5,FALSE,TRUE,FALSE
"1652","OKl4Qdg_zAwpQMhshD_0Zg","The Rio
Las Vegas, NV 89103",TRUE,"Seafood, Restaurants","Las Vegas",83,"Buzios Seafood Restaurant","",-115.1809762,36.1143876,"NV",3,FALSE,FALSE,TRUE
"1653","vhCxwnP-ZqoqED3CwvbIaQ","McCarren International Airport - Gate D West
5757 Wayne Newton Blvd
Southeast
Las Vegas, NV 89119",TRUE,"Bars, American (Traditional), Airports, Nightlife, Hotels & Travel, Sports Bars, Restaurants","Las Vegas",15,"Home Turf","Southeast",-115.138026,36.089494,"NV",2,FALSE,FALSE,TRUE
"1654","7zlhizyTYUTqAqQz6w416A","11710 W Charleston Blvd
Summerlin
Las Vegas, NV 89135",TRUE,"Pizza, Restaurants","Las Vegas",80,"Mark Rich's New York Pizza & Pasta","Summerlin",-115.350952173047,36.1592906969822,"NV",2.5,TRUE,TRUE,TRUE
"1655","41Lse9Lm8l2ai-txhbQIGQ","Red Rock Casino Resort
11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135",TRUE,"Sandwiches, Restaurants","Las Vegas",57,"Capriotti's Sandwich Shop","South Summerlin",-115.334816,36.1551327,"NV",4,FALSE,TRUE,FALSE
"1656","_LjNO1X-jFr_HWSfnkTP_Q","South Point Hotel Casino and Spa
9777 Las Vegas Blvd S
Southeast
Las Vegas, NV 89183",TRUE,"Restaurants, Italian","Las Vegas",84,"Don Vito's","Southeast",-115.175816,36.011877,"NV",3.5,FALSE,FALSE,TRUE
"1657","G9FJnn6qBUXMP2IZk32h7w","Hooters Casino
115 E Tropicana Ave
Eastside
Las Vegas, NV 89109",FALSE,"Burgers, American (Traditional), Barbeque, Restaurants","Las Vegas",53,"Dan Marino's Fine Food & Spirits","Eastside",-115.146586576721,36.1245963217216,"NV",3,FALSE,TRUE,TRUE
"1658","VSe3EPxzgbxZT-BB8Fo9jg","5555 W Charleston Blvd
Westside
Las Vegas, NV 89145",FALSE,"Restaurants, Italian","Las Vegas",3,"Fellini's Ristorante Italiano","Westside",-115.217721,36.1590151,"NV",3.5,FALSE,FALSE,TRUE
"1659","1EF9J1TGjxX5gXB3U8hjvA","New York New York Hotel and Casino
3790 Las Vegas Blvd S
The Strip
Las Vegas, NV 89136",TRUE,"Seafood, Restaurants","Las Vegas",53,"Fulton Fish Market","The Strip",-115.173573307693,36.1026671148052,"NV",3.5,FALSE,TRUE,FALSE
"1660","MNop9uxBB4gVhPhHmksMkw","9595 S Eastern Ave
Southeast
Las Vegas, NV 89123",TRUE,"Mexican, Restaurants","Las Vegas",203,"Cafe Rio","Southeast",-115.1192951,36.0161814,"NV",4,FALSE,TRUE,FALSE
"1661","Jg5Dw1uQSy_emuQydIkjIw","6670 S Tenaya Way
Spring Valley
Las Vegas, NV 89113",TRUE,"Bars, Nightlife, Lounges, Restaurants","Las Vegas",48,"BJ's Cocktail Lounge West","Spring Valley",-115.255162,36.066304,"NV",4,FALSE,TRUE,TRUE
"1662","80ApmoO46d_HO3QS8aMUKg","4145 S Grand Canyon
Ste 102
Spring Valley
Las Vegas, NV 89147",FALSE,"Barbeque, Restaurants","Las Vegas",7,"Adam's Ribs","Spring Valley",-115.3075865,36.1145538,"NV",3,FALSE,TRUE,TRUE
"1663","j2KCZNlWnu-L4j0yJ3zAHA","Luxor Las Vegas
3900 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Casinos, Arts & Entertainment, American (Traditional), Buffets, Restaurants","Las Vegas",366,"MORE Buffet","The Strip",-115.177258337494,36.0945456412333,"NV",2.5,FALSE,FALSE,FALSE
"1664","efsZLHcgEn7hKGB05B569Q","7430 Las Vegas Blvd South
Suite 120
Southeast
Las Vegas, NV 89123",TRUE,"Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants","Las Vegas",192,"Buffalo Wild Wings","Southeast",-115.171677,36.05446,"NV",3,FALSE,TRUE,TRUE
"1665","91ohFfAbLvc7HcI68OHy3w","Luxor Hotel Casino
3900 Las Vegas Blvd S
The Strip
Las Vegas, NV 89119",FALSE,"American (New), Restaurants","Las Vegas",26,"Company American Bistro","The Strip",-115.1761162,36.0959062,"NV",3.5,FALSE,TRUE,TRUE
"1666","v7TIL1qe9xdpnlUuF6pquQ","The Orleans Hotel & Casino
4500 W Tropicana Ave
Las Vegas, NV 89173",TRUE,"Mexican, Restaurants","Las Vegas",9,"Don Miguel's","",-115.136389,36.175,"NV",3,FALSE,TRUE,TRUE
"1667","fH5QqIDiwcgEnrSJYuiaaw","3900 Paradise Rd
Eastside
Las Vegas, NV 89169",TRUE,"Japanese, Restaurants","Las Vegas",340,"Musashi Japanese Steakhouse","Eastside",-115.1542695,36.1186973,"NV",4,FALSE,TRUE,TRUE
"1668","c8Xamwyv5Tyi2VjjyQcwaw","9400 S Eastern Ave
Ste 103
Southeast
Las Vegas, NV 89123",TRUE,"Sushi Bars, Hawaiian, Restaurants","Las Vegas",485,"Island Sushi and Grill","Southeast",-115.1179769,36.0184198,"NV",4,TRUE,TRUE,TRUE
"1669","MXhg63RI88cAKpNO2y-P-Q","3700 W Flamingo Rd
Las Vegas, NV 89103",FALSE,"Barbeque, Restaurants","Las Vegas",31,"Rub Bbq","",-115.186442,36.118699,"NV",2.5,FALSE,TRUE,TRUE
"1670","-36CwMJZJigqPMYrx9BJzw","The Orleans Hotel & Casino
4500 W Tropicana Ave
Las Vegas, NV 89103",TRUE,"American (Traditional), Restaurants","Las Vegas",93,"TGI Friday's","",-115.2067011,36.1104125,"NV",2.5,FALSE,TRUE,TRUE
"1671","9kOeqJmBrieJpTWMih50dA","8350 S Rainbow Blvd
Southwest
Las Vegas, NV 89139",TRUE,"Pubs, Bars, American (Traditional), Nightlife, Restaurants","Las Vegas",44,"The Lodge at Shelborne","Southwest",-115.2430774,36.0367597,"NV",3.5,FALSE,TRUE,TRUE
"1672","R5nMrgW5V8lcmELTmtIj7g","Rio Hotel & Casino
3700 W Flamingo Rd
Las Vegas, NV 89103",TRUE,"Cafes, Restaurants","Las Vegas",29,"Sao Paulo","",-115.2067011,36.1104125,"NV",2.5,FALSE,FALSE,TRUE
"1673","FDfK4HygC_P-Idoy_K8PKQ","Bally's Hotel and Casino
3645 Las Vegas Blvd S
The Strip
Las Vegas, NV 89136",TRUE,"Bars, Mexican, Nightlife, Restaurants","Las Vegas",165,"Tequila Bar and Grill","The Strip",-115.171309034,36.1159916579,"NV",3,FALSE,TRUE,TRUE
"1674","aVBpTt9GB08rQkUHiBCwRA","Circus Circus
2880 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"American (Traditional), Restaurants","Las Vegas",4,"Casino Cafe","The Strip",-115.1680907,36.1196717,"NV",3,NA,NA,NA
"1675","0enMncxkQZB0-rHnoFMGLg","4660 W Cactus Ave
Southwest
Las Vegas, NV 89141",TRUE,"Food, Burgers, Nightlife, Beer, Wine & Spirits, Restaurants","Las Vegas",56,"The Lodge At Cactus","Southwest",-115.2038275,35.9986631,"NV",3,FALSE,TRUE,TRUE
"1676","Snvt71a7KDWYxeltag2zLA","10430 Bermuda Rd
Ste 1
Southeast
Las Vegas, NV 89123",TRUE,"Fast Food, Mexican, Restaurants","Las Vegas",67,"Roberto's Taco Shop","Southeast",-115.15036,36.01979,"NV",3.5,FALSE,TRUE,FALSE
"1677","TtH0iIGIS310JfaEbQy-LQ","Nellis AFB
5941 Fitzgerald Blvd
Las Vegas, NV 89191",TRUE,"Cafes, Restaurants","Las Vegas",3,"Rickenbackers Cafe","",-115.044944,36.242231,"NV",4.5,FALSE,TRUE,FALSE
"1678","dUcVEbrz9jmzEftV5gosIw","Golden Gate Hotel and Casino
1 Fremont St
Downtown
Las Vegas, NV 89136",FALSE,"Food, Seafood, Restaurants","Las Vegas",32,"San Francisco Shrimp Bar and Deli","Downtown",-115.1465531,36.1710451,"NV",4,FALSE,TRUE,FALSE
"1679","4p5GTRxoZLu-Lu5jJLjEKQ","241 W Charleston Blvd
Downtown
Las Vegas, NV 89102",FALSE,"Wine Bars, Bars, Pizza, Nightlife, Restaurants","Las Vegas",3,"Bistro Divino","Downtown",-115.1579672,36.1582642,"NV",4.5,NA,NA,NA
"1680","5yUB8II4URDJhwCUT1l-qg","4010 S Rainbow Blvd
Ste B
Las Vegas, NV 89103",TRUE,"Food, Delis, Bagels, Restaurants","Las Vegas",19,"Einstein Bros","",-115.242475,36.116075,"NV",3.5,FALSE,TRUE,FALSE
"1681","alWTl5MRC4VE2t9W1mNSIQ","The Palazzo
3325 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Bars, French, Nightlife, Lounges, Steakhouses, Restaurants","Las Vegas",394,"Morels French Steakhouse & Bistro","The Strip",-115.168988485614,36.1246035827395,"NV",3.5,FALSE,FALSE,TRUE
"1682","NJp9xwqwgicVjk-2dPwvVw","2090 E Serene Ave
Southeast
Las Vegas, NV 89123",FALSE,"Seafood, American (Traditional), Restaurants","Las Vegas",9,"Shucks Tavern","Southeast",-115.1233358,36.0207731,"NV",4,FALSE,TRUE,TRUE
"1683","j9NvcEFk3V1LWnEQkcWKYg","9338 W Flamingo Rd
Spring Valley
Las Vegas, NV 89147",TRUE,"Nightlife, Seafood, Bars, Sports Bars, Restaurants","Las Vegas",114,"Shucks Tavern & Oyster Bar","Spring Valley",-115.29436177454,36.1152215166622,"NV",3.5,FALSE,TRUE,TRUE
"1684","xl5w8jkI_9uhR10qGncH9A","9777 Las Vegas Blvd S
Southeast
Las Vegas, NV 89183",TRUE,"Mexican, Restaurants","Las Vegas",87,"Baja Miguel's","Southeast",-115.1747074,36.0113116,"NV",3.5,FALSE,TRUE,TRUE
"1685","cqv9MTMbJ8haMMdDpvXAyw","Sahara Hotel
2535 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",FALSE,"American (Traditional), Restaurants","Las Vegas",17,"The Caravan Cafe","Eastside",-115.146372,36.124423,"NV",3,FALSE,TRUE,TRUE
"1686","BMTuWQ3MkQ73vN6UqpiB9w","301 Fremont St
Downtown
Las Vegas, NV 89101",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",6,"McDonald's","Downtown",-115.1435569,36.1692708,"NV",4,FALSE,FALSE,FALSE
"1687","s_w8ohbsVOevvnis4OZojw","617 Mall Ring Cir
Ste 120
Las Vegas, NV 89136",FALSE,"Buffets, Japanese, Chinese, Restaurants","Las Vegas",15,"Lucky Star Chinese & Japanese Buffet","",-115.136389,36.175,"NV",1.5,FALSE,FALSE,TRUE
"1688","J7p_6myKKxYyjq4c5JJkAg","3339 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",FALSE,"Dim Sum, Chinese, Restaurants","Las Vegas",10,"Jade At the Palazzo","The Strip",-115.1705922,36.1231252,"NV",3,NA,TRUE,TRUE
"1689","mANSEm_FbXK6qtB7n6nWgg","Flamingo Las Vegas Hotel & Casino
3555 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109",TRUE,"Buffets, Restaurants","Las Vegas",262,"Paradise Garden Buffet","The Strip",-115.172601,36.115606,"NV",2.5,FALSE,FALSE,TRUE
"1690","DG2JgozjEwf3nFRkJgreoQ","Monte Carlo Food Ct
3770 Las Vegas Blvd S
The Strip
Las Vegas, NV 89136",TRUE,"Burgers, Fast Food, Restaurants","Las Vegas",10,"McDonald's","The Strip",-115.1732166,36.1041893,"NV",3.5,FALSE,TRUE,NA
"1691","zAk1eL_yn0nb0YaV92xKfA","1780 N Buffalo Dr
Summerlin
Las Vegas, NV 89128",FALSE,"Mexican, Restaurants","Las Vegas",4,"Galerias Gourmet","Summerlin",-115.2600354,36.1909636,"NV",4,FALSE,TRUE,TRUE
"1692","fiSbGmzv57BPNDr8HL2wyA","9985 S Eastern Ave
Ste 100
Anthem
Las Vegas, NV 89183",FALSE,"Sandwiches, Restaurants","Las Vegas",70,"Spicy Pickle","Anthem",-115.116175,36.006758,"NV",3.5,FALSE,TRUE,FALSE
"1693","yGiF9fm235ODIk4dRrHhsw","Palace Station Hotel & Casino
2420 W Sahara Ave
Las Vegas, NV 89102",FALSE,"Restaurants, Italian","Las Vegas",17,"Pasta Cucina","",-115.1744819,36.1444406,"NV",3.5,FALSE,NA,TRUE
"1694","U02Ds6t6XBh5G345Hc6tUA","Target Shopping Center
4019 S Maryland Pkwy
Eastside
Las Vegas, NV 89119",TRUE,"Thai, Restaurants","Las Vegas",30,"Thai Place","Eastside",-115.1378443,36.1161392,"NV",3,FALSE,TRUE,TRUE
"1695","VDUWYpwYS-oU2Wxx786StA","2797 S Maryland Pkwy
Eastside
Las Vegas, NV 89109",FALSE,"Mexican, Restaurants","Las Vegas",23,"El Patron Mexican Restaurant & Oyster Bar","Eastside",-115.137903,36.13884,"NV",3.5,FALSE,TRUE,TRUE
"1696","ATlvKv-7gmvHQJdtiC2AxA","953 E Sahara Ave
Se A27
Eastside
Las Vegas, NV 89104",TRUE,"Mexican, Restaurants","Las Vegas",25,"Las Palmas Mariachi Restaurant","Eastside",-115.1422063,36.1425179,"NV",3,FALSE,TRUE,TRUE
"1697","DkJuphWIh0IAy-W9Zit46A","The Venetian Resort Hotel Casino
3355 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",TRUE,"Arts & Entertainment, Casinos, Restaurants","Las Vegas",12,"The Paiza Club","Eastside",-115.146372,36.124423,"NV",5,FALSE,FALSE,TRUE
"1698","FKBxlola5rfzHQ7DfMg2ZA","5693 S Jones Boulevard
Spring Valley
Las Vegas, NV 89136",FALSE,"Diners, Restaurants","Las Vegas",10,"50's Diner","Spring Valley",-115.2254338,36.0868399,"NV",3.5,FALSE,TRUE,TRUE
"1699","3MmHmJXr8Ltk_Z5EGE4KUw","The Palazzo
3325 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",TRUE,"Steakhouses, Restaurants, Italian","Las Vegas",861,"Carnevino","The Strip",-115.168415,36.124582,"NV",3.5,FALSE,FALSE,TRUE
"1700","o5Xu5zGBgL4jruUXudm2yQ","6659 Las Vegas Blvd South
Bldg C1, STE 100
Southeast
Las Vegas, NV 89119",TRUE,"American (Traditional), Pizza, Restaurants","Las Vegas",96,"California Pizza Kitchen","Southeast",-115.174839645624,36.0681277574309,"NV",3.5,FALSE,TRUE,TRUE
