"","business_id","name","addl1","addl2","city","state","zip","neighborhoods","open","review_count","stars","Delivery","Take-out","Waiter Service","longitude","latitude"
"2581","EiJEtSnKswzgqhvMOufQHA","Ricos Tacos","3711 W Sahara Ave","Westside","Las Vegas","NV","89102","Westside",TRUE,6,3.5,"FALSE","TRUE","FALSE",-115.1910048,36.1443241
"2582","WlOCinE4LBkXgAIvP-D55A","House of Vino","8053 N Durango Dr","Ste 160","Las Vegas","NV","89131","Centennial",TRUE,26,3.5,"FALSE","TRUE","FALSE",-115.2785988,36.3076324
"2583","I79BJH8k-ODYSPBOqzDwfg","Los Tacos","4001 W Sahara Ave","Westside","Las Vegas","NV","89102","Westside",TRUE,160,4,"FALSE","TRUE","FALSE",-115.1944048,36.1441999
"2584","7y2Fgu5sdYQrzuJxatXMNg","Wings Restaurant","6572 N Decatur Blvd","Ste 140","Las Vegas","NV","89131","Unknown",TRUE,23,2.5,"FALSE","TRUE","FALSE",-115.2062374,36.2793217
"2585","KnXcdnwMl-Xlxp5vJfsDAA","New Day Cafe","9890 S Maryland Pkwy","Southeast","Las Vegas","NV","89183","Southeast",FALSE,25,3.5,"FALSE","TRUE","TRUE",-115.153241,36.01212
"2586","7q1FpSXbE6XtLNg518pxDA","Miller's Alehouse","6683 S Las Vegas Blvd","Southeast","Las Vegas","NV","89119","Southeast",TRUE,329,3,"FALSE","TRUE","TRUE",-115.175425805588,36.0664355927802
"2587","FLs6h55DYoJHnDv0k1vKsQ","Elixir Organic Cafe & Lounge","9550 S Eastern Ave","Ste 180","Las Vegas","NV","89123","Southeast",FALSE,68,3,"FALSE","TRUE","TRUE",-115.1185146,36.0153561
"2588","a0uVafYuojkA9Y1KVyH7kg","Egg World","7905 W Sahara","Westside","Las Vegas","NV","89117","Westside",FALSE,9,3,"FALSE","TRUE","TRUE",-115.2632509,36.1436259
"2589","S9HBvkKhFx-vjtckNorm2Q","Nittaya's Secret Kitchen","2110 N Rampart","Ste 110","Las Vegas","NV","89128","Summerlin",TRUE,197,4,"FALSE","TRUE","TRUE",-115.2825691,36.1980345
"2590","_Ck4AAtkBLsDL9Qcbo9h1Q","Port Of Subs","5715 S Eastern","Ste102","Las Vegas","NV","89119","Southeast",TRUE,12,4.5,"TRUE","TRUE","FALSE",-115.11937,36.085343
"2591","o9C4hmk1QfYPdgE0PytGkw","Smashburger","5655 Centennial Center Blvd","Northwest","Las Vegas","NV","89149","Northwest",TRUE,146,4,"FALSE","TRUE","FALSE",-115.256851,36.263186
"2592","N8cJk5s9yW3fLeJyHQeRAA","Strip N Dip Chicken Strips","873 S Rainbow Blvd","Westside","Las Vegas","NV","89145","Westside",TRUE,462,4.5,"FALSE","TRUE","FALSE",-115.2453617,36.1618764
"2593","3OPWaOkumRzSdWGsbMgrEA","Big Daddy's Pizzeria","2103 Western Ave","Ste A","Las Vegas","NV","89102","Unknown",FALSE,7,2,"Unknown","Unknown","Unknown",-115.1645721,36.1479553
"2594","JomhgCOolVDaFBevaGeb7Q","Angelina's Pizzeria","9050 W Post Rd","Spring Valley","Las Vegas","NV","89148","Spring Valley",FALSE,8,3,"TRUE","Unknown","TRUE",-115.290218,36.075572
"2595","4mXgELpVbhzO4jKPTLf3-Q","Poke Express","9400 S Eastern Ave","Ste 102","Las Vegas","NV","89123","Southeast",TRUE,175,4.5,"FALSE","TRUE","FALSE",-115.1179769,36.0184198
"2596","OFSnt_GrqwfnONJ6dwHdEA","La Takiza","3762 E Flamingo Rd","Eastside","Las Vegas","NV","89121","Eastside",FALSE,7,4.5,"Unknown","TRUE","FALSE",-115.0934543,36.1155323
"2597","LbVBhtk7yMVgDAuoiknBFg","Mama D's Pizzeria","467 E Silvarado Ranch","Southeast","Las Vegas","NV","89183","Southeast",FALSE,24,3,"TRUE","TRUE","TRUE",-115.1556873,36.0132829
"2598","nIbXwOgthwCM2dhug5viCA","Thai Style Noodle House 2","5135 S Fort Apache Ave","Ste 125","Las Vegas","NV","89148","Spring Valley",TRUE,198,4,"TRUE","TRUE","TRUE",-115.2982296,36.0952055
"2599","Jo0HvX-m5xSoW8owTKuqZQ","LBS Patty Wagon","Las Vegas"," ","Las Vegas","NV","NA","Unknown",TRUE,10,3,"Unknown","TRUE","Unknown",-115.136389,36.175
"2600","GFEOZvCMMIrSQrs2tm_brA","Teriyaki Boy Healthy Grill","9055 S Eastern Ave","Ste 1-B","Las Vegas","NV","89123","Southeast",TRUE,69,3,"FALSE","TRUE","FALSE",-115.119197,36.025359
"2601","VcaZryq9wXA7Uy8U_RTYhw","The Brentwood Cafe And Tavern","7315 W Warm Springs Rd","Southwest","Las Vegas","NV","89113","Southwest",TRUE,95,4,"FALSE","TRUE","TRUE",-115.2519887,36.0554519
"2602","W9_rEowH1SZgkm5bKveFQA","Quizno's","2901 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,7,2,"FALSE","TRUE","Unknown",-115.1624488,36.1356507
"2603","6R8FboWrasZM4LApW4q4ew","El Pollo Loco","2375 E Sahara Ave","Eastside","Las Vegas","NV","89104","Eastside",TRUE,23,3.5,"FALSE","TRUE","FALSE",-115.1193082,36.1437476
"2604","v4YwDh8y5o11Dx-FyzD_vA","Salvatore's","9090 Alta Dr","Westside","Las Vegas","NV","89144","Westside",TRUE,20,3.5,"FALSE","TRUE","TRUE",-115.291282,36.168849
"2605","sreJxo2DIsWlYBQ0-l-k8A","L&L Hawaiian Barbecue","7320 S Rainbow Blvd","Ste 104","Las Vegas","NV","89139","Southwest",TRUE,52,3,"FALSE","TRUE","FALSE",-115.241332,36.055414
"2606","TgWvD1aiEvbvaAIzM6-3kA","Cheffinis Hot Dogs","520 Fremont St","Downtown","Las Vegas","NV","89101","Downtown",TRUE,36,4.5,"FALSE","TRUE","FALSE",-115.139599,36.169116
"2607","9RjCCr66IBiP_mZQcYGejg","Burger King","6780 N Durango Dr","Centennial","Las Vegas","NV","89149","Centennial",TRUE,20,2,"FALSE","TRUE","FALSE",-115.2873742,36.2842642
"2608","lG0_hIkfBozThlcEOL0dZA","Mega Cafe","10144 Flamingo Rd","Spring Valley","Las Vegas","NV","89147","Spring Valley",FALSE,10,3,"FALSE","TRUE","TRUE",-115.3140301,36.1154163
"2609","hs6jwjH5ieps83Hhtc5oRA","Satoya","2550 S Rainbow Blvd","Westside","Las Vegas","NV","89146","Westside",TRUE,61,4,"FALSE","TRUE","TRUE",-115.2419755,36.1433968
"2610","pVH6ngKnMdJSpkFEw0XKlQ","Tacos El Gordo","1724 E Charleston Blvd","Downtown","Las Vegas","NV","89104","Downtown",TRUE,535,4.5,"FALSE","TRUE","FALSE",-115.126522,36.158457
"2611","f6nEPoyhB4vofCMv24e6fg","Aloha A Go Go","5841 E Charleston Blvd","Ste 270","Las Vegas","NV","89142","Sunrise",TRUE,28,3.5,"TRUE","TRUE","FALSE",-115.0462282,36.1580626
"2612","eC1Sx5PeCChg5Go3OjyWcQ","JaiHo Restaurant","9530 S Eastern Ave","Ste 180","Las Vegas","NV","89123","Southeast",FALSE,13,3,"Unknown","TRUE","TRUE",-115.118684,36.01658
"2613","49Zmv7wIt853wMIKzAH-og","Brothers Italian Bistro","7575 S Rainbow Blvd","Southwest","Las Vegas","NV","89139","Southwest",TRUE,78,2.5,"TRUE","TRUE","TRUE",-115.2441452,36.050869
"2614","oCG5dfkjD45txG8hoGPPsQ","Che Inka Chicken","845 S Rainbow Blvd","Westside","Las Vegas","NV","89145","Westside",FALSE,21,3.5,"FALSE","TRUE","TRUE",-115.244522,36.1635637
"2615","ark3KpeToSbkL8LFSLq-Eg","Jack in the Box","7741 N El Capitan Way","Centennial","Las Vegas","NV","89149","Centennial",TRUE,10,4,"FALSE","TRUE","FALSE",-115.284605026245,36.3023554436175
"2616","gHZLdCEYDT_hHrKDgHP6kQ","Big Burger","2901 S Las Vegas Blvd","The Strip","Las Vegas","NV","89109","The Strip",TRUE,3,2.5,"FALSE","TRUE","Unknown",-115.1624488,36.1356507
"2617","TrwNeqSqUssmv5Hyp165Zw","Taco Bell","8150 Blue Diamond Rd","Southeast","Las Vegas","NV","89113","Southeast",TRUE,5,3,"FALSE","TRUE","FALSE",-115.179848670959,36.0428531408282
"2618","aCEPQdj5fPIbMksQ4_t3YA","Cafe325","325 Convention Center Dr","Eastside","Las Vegas","NV","89109","Eastside",TRUE,8,3,"FALSE","TRUE","Unknown",-115.157168,36.131896
"2619","PjMX4gcLx7m9TRKjGvyO-A","Joseph's Cuisine","6475 W Charleston Blvd","Ste 120","Las Vegas","NV","89146","Westside",FALSE,4,3.5,"FALSE","FALSE","FALSE",-115.2366829,36.1588556
"2620","ZOJEBgWfxg35zbr_HNWvrQ","Subway","6770 N Durango Dr","Centennial","Las Vegas","NV","89149","Centennial",TRUE,11,3,"FALSE","TRUE","FALSE",-115.2872836,36.2838114
"2621","VQaLNiZGuG4OnI4-Wnne3w","Yummy House","4944 E Tropicana Ave","Eastside","Las Vegas","NV","89121","Eastside",FALSE,7,2,"TRUE","TRUE","TRUE",-115.0652478,36.1003339
"2622","yBJgkT7950epzcHduXo6iA","Fatburger","4949 N. Rancho Dr. # 4","Santa Fe Station Casino","Las Vegas","NV","89130","Northwest",TRUE,6,3,"FALSE","TRUE","FALSE",-115.225858,36.254862
"2623","7Db8jAZywn6hdXuTHI1IgA","Rani's World Foods","4505 W Sahara Ave","Westside","Las Vegas","NV","89102","Westside",TRUE,83,4.5,"FALSE","TRUE","FALSE",-115.2014156,36.1435825
"2624","dmEv9Ko7mx0HemdYhySRiQ","Rock n Roll Sushi","Key Center"," ","Las Vegas","NV","20
The","The Strip",TRUE,59,3,"FALSE","TRUE","TRUE",-115.1650191,36.1317781
"2625","o6FPf19V7SSiAZw3N0VHww","100% Natural Mexican Grill","7455 Eastern Ave","Southeast","Las Vegas","NV","89123","Southeast",FALSE,9,3.5,"Unknown","TRUE","FALSE",-115.1182612,36.0540651
"2626","T1Ow8cCmbgSvKU9UP2zPLA","Courthouse Bar & Grill","330 S 3rd St","Downtown","Las Vegas","NV","89101","Downtown",TRUE,28,3.5,"FALSE","TRUE","TRUE",-115.145397,36.167037
"2627","_MLZSx7LBr0F0AI8MqqbMw","Cafe Cortez","600 E Fremont St","Downtown","Las Vegas","NV","89101","Downtown",TRUE,65,3.5,"FALSE","TRUE","TRUE",-115.1387114,36.1692159
"2628","RZxhxqH9FBLPiO4NHug5gA","Cici's Pizza","2415 E Tropicana Ave","Southeast","Las Vegas","NV","89121","Southeast",TRUE,49,3.5,"FALSE","TRUE","TRUE",-115.1185523,36.0998697
"2629","7ual2R6AP3E5HDet4k6vXg","Subway","3999 Las Vegas Blvd S","The Strip","Las Vegas","NV","89119","The Strip",TRUE,4,3.5,"FALSE","TRUE","FALSE",-115.1724579,36.0902336
"2630","-ZMC5MmolT4JqxFsQRUz_Q","Amanecer Salvadoreno Restaurant","1524 S Main St","Downtown","Las Vegas","NV","89104","Downtown",FALSE,13,4,"FALSE","TRUE","FALSE",-115.1539905,36.1531479
"2631","AwC5X4i4X01tJGg5aF3zng","Teriwoki","9500 S Eastern Ave","Ste 150","Las Vegas","NV","89123","Southeast",TRUE,5,3,"FALSE","TRUE","FALSE",-115.1185519,36.0169498
"2632","qCOCPoxRo9_lLixup-TPTg","Yi Mei Champion Taiwan Deli","3435 S Jones Blvd","Chinatown","Las Vegas","NV","89146","Chinatown",TRUE,138,3.5,"FALSE","TRUE","TRUE",-115.2250086,36.1269247
"2633","ty18pNdo9ckiPdhFwyEozg","Flame Kabob","6350 W Charleston Blvd","Ste 120","Las Vegas","NV","89146","Westside",FALSE,7,4.5,"FALSE","TRUE","FALSE",-115.2327223,36.1592455
"2634","ECO2Bi8a8sPjW6f7JMbhdg","Biscayne Steak, Sea and Wine","3801 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,76,4,"FALSE","FALSE","TRUE",-115.1725943,36.099777
"2635","IdZw9pdLAnNQWrAIbDL_Zw","Shan Dong Chinese Restaurant","3419 S Jones Blvd","Chinatown","Las Vegas","NV","89146","Chinatown",FALSE,9,3.5,"Unknown","TRUE","TRUE",-115.2250095,36.1270191
"2636","hKmjsDS-nK-cPyUyix-PiQ","PT's","6570 S Buffalo Dr","Spring Valley","Las Vegas","NV","89113","Spring Valley",TRUE,52,4,"FALSE","TRUE","TRUE",-115.259810224402,36.0686032269492
"2637","M9PFIaQV63vq_vQdnjIzyg","Scooter's Pub","6200 S Rainbow Blvd","Spring Valley","Las Vegas","NV","89118","Spring Valley",TRUE,79,3.5,"FALSE","TRUE","TRUE",-115.2421223,36.0758928
"2638","eCuQ6JHogw4oOfgOG7nPgA","Villa Pizza","Mc Carran  International Airport","Southeast","Las Vegas","NV","89119","Southeast",TRUE,13,2.5,"FALSE","TRUE","FALSE",-115.1537389,36.0839998
"2639","awchAzxp8VwNcgj5oz9WDg","Stacks and Yolks","7150 S Durango Dr","Southwest","Las Vegas","NV","89113","Southwest",TRUE,294,3.5,"FALSE","TRUE","TRUE",-115.278523,36.057847
"2640","ioYXDntVqJudIYGoLJfuSg","Smokey Mountain BBQ","7345 S Jones Blvd","Southwest","Las Vegas","NV","89139","Southwest",FALSE,3,2.5,"Unknown","Unknown","Unknown",-115.225306,36.055363
"2641","LCnnEhMvIYHCFLT93YKk2Q","Flowrider Truck","Las Vegas"," ","Las Vegas","NV","NA","Unknown",TRUE,4,4,"FALSE","Unknown","Unknown",-115.136389,36.175
"2642","Tt6K5eQUSRu8F1RKxYmUbw","El Pollo Mobile","2520 Arville St","Westside","Las Vegas","NV","89102","Westside",TRUE,13,4.5,"FALSE","TRUE","FALSE",-115.2002267,36.1437684
"2643","xYGc-zzRQRO37y_5Ya6GUQ","Island Breeze","9400 S Eastern Ave","Southeast","Las Vegas","NV","89123","Southeast",TRUE,18,4,"FALSE","TRUE","FALSE",-115.118069,36.018425
"2644","0Wu4-E2NKM-H8Yt7zZ-cxw","Windy City Beefs-N-Dogs","7500 W Lake Mead Blvd","Ste 10","Las Vegas","NV","89128","Unknown",TRUE,153,4.5,"FALSE","TRUE","FALSE",-115.257788,36.197235
"2645","fuCKyA_ZTXVEo8BwUaeh1Q","Subway","Premium Outlet Mall","875 S Grand Central Pkwy","Las Vegas","NV","89106","Downtown",TRUE,6,2.5,"Unknown","TRUE","FALSE",-115.1560759,36.1651684
"2646","P8DQlNd4ZVCtxFsH_QARFQ","Asian BBQ & Noodles","3400 S Jones Blvd","Ste 5C","Las Vegas","NV","89146","Chinatown",TRUE,277,4,"FALSE","TRUE","TRUE",-115.2248077,36.1277487
"2647","NYg-hgqjQvq5RDRcV7iv8A","Otto Enoteca Pizzeria","The Venetian Resort Hotel Casino","3355 S Las Vegas Blvd","Las Vegas","NV","89109","The Strip",TRUE,353,3.5,"FALSE","TRUE","TRUE",-115.1701939,36.1226902
"2648","CJEM4qlKqLJ7EO8rtuFRpw","U & Me Cafe","3466 S Decatur Blvd","Ste E","Las Vegas","NV","89102","Chinatown",FALSE,8,4,"TRUE","TRUE","TRUE",-115.207618,36.126851
"2649","9GMPZ0dRM4HdC16okqcwvA","Kaizen Fusion Roll & Sushi","4465 W Flamingo Rd"," ","Las Vegas","NV","89103","Unknown",FALSE,24,3.5,"FALSE","TRUE","TRUE",-115.2006442,36.1154188
"2650","EIRuE6R4EWv8AwD5sleNaQ","9091","670 E Flamingo Rd","Eastside","Las Vegas","NV","89119","Eastside",FALSE,66,4,"FALSE","TRUE","FALSE",-115.1484842,36.1150822
"2651","9avj6sGmkoI3BPhdjNrT2g","Golden China Chinese Cuisine","3830 E Flamingo Rd","Ste E4","Las Vegas","NV","89121","Eastside",TRUE,43,4,"TRUE","TRUE","FALSE",-115.0911513,36.1170748
"2652","ep4AN-jBsGwugk7SUvhyiA","Wienerschnitzel","3201 N Rancho Dr","Northwest","Las Vegas","NV","89108","Northwest",TRUE,10,3,"FALSE","TRUE","Unknown",-115.213061701018,36.217360088364
"2653","kcx-OLbCU2CAwUHDLUnP-g","The Pods By Wolfgang Puck","3720 S Las Vegas Blvd","The Strip","Las Vegas","NV","89109","The Strip",FALSE,21,3,"FALSE","TRUE","TRUE",-115.173583,36.1088082
"2654","dxY1gl4cO4-rEFATCkFUIw","PBR Rock Bar & Grill","Planet Hollywood Resort & Casino","3663 Las Vegas Blvd S","Las Vegas","NV","89109","The Strip",TRUE,402,3,"FALSE","TRUE","TRUE",-115.171432448184,36.1098235107874
"2655","GCty9fuEWrsl8o5xU7C38Q","Bentley's Coffee","2840 E Tropicana Ave","Eastside","Las Vegas","NV","89121","Eastside",FALSE,13,4,"FALSE","TRUE","FALSE",-115.1119711,36.1002158
"2656","UtEjf0xNOJoqyQst6EYUHA","Thai Express @ Sahara","4105 W Sahara Ave","Westside","Las Vegas","NV","89102","Westside",TRUE,3,3.5,"Unknown","Unknown","Unknown",-115.196028,36.1441542
"2657","bIAyoeIMIPuLsEng6SRJgg","Taco Bell","8033 N Durango Dr","Centennial","Las Vegas","NV","89131","Centennial",TRUE,11,3,"FALSE","TRUE","FALSE",-115.2791233,36.3074953
"2658","axGfIs1D9X487_-ZA_wcQw","Pizza Hut","7150 N. Durango Drive"," ","Las Vegas","NV","Vegas","Centennial",TRUE,12,3,"TRUE","TRUE","Unknown",-115.286492,36.2915193
"2659","0sXYr-llEjeeyHH9dwDpjg","SC Prime Steakhouse","9090 Alta Dr","Westside","Las Vegas","NV","89145","Westside",TRUE,36,3.5,"FALSE","FALSE","TRUE",-115.2913521,36.1691517
"2660","ocZ11f_mu6QH2_cPW2Zfuw","Einstein Bros Bagels","6770 N Durango Dr","Ste 140","Las Vegas","NV","89149","Centennial",TRUE,30,4,"FALSE","TRUE","FALSE",-115.2872836,36.2838114
"2661","54HWTbaimVPsPqfUN8-liQ","Joey's","7081 W Craig Rd","Northwest","Las Vegas","NV","89129","Northwest",TRUE,17,2.5,"FALSE","TRUE","TRUE",-115.2499061,36.2403938
"2662","9hP6hRDuX1QVWZEjUTVo_A","Engine 1 Pizza","Las Vegas"," ","Las Vegas","NV","89106","Unknown",TRUE,9,3.5,"Unknown","TRUE","FALSE",-115.1592718,36.1922841
"2663","Cm8adqSt3IZSmVLJRbNfyA","Addiction Restaurant","Rumor Hotel","455 E Harmon Ave","Las Vegas","NV","89169","Eastside",TRUE,53,3.5,"FALSE","TRUE","TRUE",-115.154103,36.107456
"2664","PmeN_flCu1DonjP_g90sFw","Laurita's Taco Shop","8880 S Maryland Pkwy","Ste 103","Las Vegas","NV","89123","Southeast",TRUE,54,3.5,"FALSE","TRUE","FALSE",-115.1353351,36.0286035
"2665","ml5fCgncXkLvNZR_PReTDA","MO's Pizzeria","6101 W Vegas Dr"," ","Las Vegas","NV","89108","Unknown",TRUE,17,3.5,"TRUE","TRUE","TRUE",-115.2241091,36.1884232
"2666","szcPQs5JVAl3iDvRBpvghQ","Snow Ono Shave Ice","Las Vegas"," ","Las Vegas","NV","NA","Unknown",TRUE,139,5,"FALSE","TRUE","FALSE",-115.136389,36.175
"2667","LCeF1wK5OqP3PPEVBa5Xfw","BabyStacks Cafe","2400 N Buffalo Dr","Ste 145","Las Vegas","NV","89128","Summerlin",TRUE,746,4,"FALSE","TRUE","TRUE",-115.2598768,36.2037425
"2668","jcCDwwBoPtvHA2EuBzGP1Q","Lulu's On The Move","The Strip"," ","Las Vegas","NV","89109","The Strip",FALSE,16,4.5,"FALSE","TRUE","FALSE",-115.1711298,36.128561
"2669","OU6yfyuCzwJZvZFRnTOZzg","Crab Corner","4161 S Eastern Ave","Eastside","Las Vegas","NV","89119","Eastside",TRUE,272,4,"FALSE","TRUE","TRUE",-115.119895,36.1129986
"2670","1GYjuEYlbaQzEaCBKGirJg","Firehouse Subs","7290 W. Lake Mead Blvd.","Suite 100","Las Vegas","NV","89128","Unknown",TRUE,86,4,"FALSE","TRUE","FALSE",-115.2509056,36.1962809
"2671","GHSgzzzSpapvYke8MX3blg","Weera Thai Restaurant","3839 W Sahara Ave","Ste 9","Las Vegas","NV","89102","Westside",TRUE,280,4,"TRUE","TRUE","TRUE",-115.192834,36.144252
"2672","_Q4VSHSr8ryAOfmsd9g6yA","SEA: The Thai Experience","3645 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,162,3.5,"FALSE","TRUE","TRUE",-115.1727967,36.1121766
"2673","QwrWxzfGdv_bMiFrDaV4sA","Saffron Flavors of India","4450 N Tenaya Way","Ste 115","Las Vegas","NV","89129","Northwest",TRUE,148,4,"FALSE","TRUE","TRUE",-115.250134,36.24172
"2674","fSs0EdKmLJ7VULejtsi9CQ","Biaggio's Pizzeria","4235 S Fort Apache Rd","Ste 160","Las Vegas","NV","89147","Spring Valley",TRUE,341,4.5,"TRUE","TRUE","TRUE",-115.2979189,36.1121198
"2675","e_eY2EmXhno4qwsZVkWq-Q","Tacos Mexico","1205 E Charleston Blvd","Downtown","Las Vegas","NV","89104","Downtown",TRUE,13,2.5,"FALSE","TRUE","Unknown",-115.1365916,36.1589085
"2676","Ntzv4OWdwq1lNW7lnTJoyg","PT's","3770 S Hualapai Way","South Summerlin","Las Vegas","NV","89147","South Summerlin",TRUE,27,4,"FALSE","TRUE","TRUE",-115.314419,36.121194
"2677","PbU5sHd2KziM-LZ5dU6sFQ","Home Team Sports","5757 Wayne Newton Blvd","Southeast","Las Vegas","NV","89119","Southeast",TRUE,26,2,"FALSE","FALSE","TRUE",-115.1508167,36.087605
"2678","aaNEAZUn__VG6vl-YDC_sg","Morettis Eatery","8490 W Desert Inn Rd","Westside","Las Vegas","NV","89117","Westside",FALSE,11,4,"Unknown","TRUE","TRUE",-115.276372,36.130323
"2679","6EJGBWDGwZb64x5z7XTxmA","Subway","9031 W Sahara Ave","The Lakes","Las Vegas","NV","89117","The Lakes",TRUE,13,3,"FALSE","TRUE","FALSE",-115.29416,36.143726
"2680","NP_5TwaPLgLkEEJA_mSqfA","Roberto's Taco Shop","4330 E Washington Ave","Sunrise","Las Vegas","NV","89110","Sunrise",TRUE,7,2.5,"FALSE","TRUE","FALSE",-115.0798046,36.1809595
"2681","EFdIlV2mFFikS4UsdwbH6g","Subway","7320 S Rainbow Blvd","Ste 105","Las Vegas","NV","89139","Southwest",TRUE,11,3.5,"FALSE","TRUE","FALSE",-115.241407124325,36.0554554752224
"2682","Y2BXS2OOrlMSYfS5xdjtmw","Patisserie Manon","8751 W Charleston Blvd","Ste 110","Las Vegas","NV","89117","Westside",TRUE,353,4.5,"FALSE","TRUE","FALSE",-115.2857965976,36.1580257430196
"2683","3HKp4duvN8lug3ydLHdP6g","8th Ave Pizza","11370 Southern Highlands Pkwy","Ste 110","Las Vegas","NV","89141","Southwest",TRUE,54,3.5,"TRUE","TRUE","TRUE",-115.190491676331,35.9829288521924
"2684","LL8uZt76DrBHGi5AxtRpBQ","Cafe Diem","2341 N Rainbow Blvd"," ","Las Vegas","NV","89108","Unknown",FALSE,15,3.5,"TRUE","TRUE","TRUE",-115.2424433,36.2029728
"2685","lmYaUujbYrDbc_U3Jn1Ecw","Pancit Adobo","2131 Rock Springs Dr"," ","Las Vegas","NV","89128","Unknown",FALSE,10,3.5,"Unknown","TRUE","Unknown",-115.2469299,36.197656
"2686","PX7kD-P_KW3rYK5UiX31MA","Wurstle Gourmet Sausages","6629 Las Vegas Blvd S","Southeast","Las Vegas","NV","89119","Southeast",TRUE,13,2.5,"FALSE","TRUE","FALSE",-115.1768802,36.0675793
"2687","I1wKHeee3qnA8Io5xGaLjQ","Mood Restaurant","Artisan Hotel","1501 W Sahara Ave","Las Vegas","NV","89109","Unknown",TRUE,36,3.5,"FALSE","FALSE","TRUE",-115.169930386603,36.1440686066726
"2688","VMKUtS9X-jtCkCyMsYuvMg","Qdoba Mexican Grill","6010 W Craig Rd","Northwest","Las Vegas","NV","89130","Northwest",FALSE,8,2.5,"Unknown","Unknown","Unknown",-115.226293,36.239527
"2689","zNzJkzZxPTeTbRIRfeU9_Q","Rise & Shine, a Steak & Egg Place","10690 Southern Highlands Pwy","Ste 105","Las Vegas","NV","89141","Southwest",TRUE,504,4,"FALSE","TRUE","TRUE",-115.2067058,35.9954
"2690","u-0MhE9XQkPq0L167gF-Xg","Taqueria El Tizon Grill 2","4912 S Eastern Ave","Ste 1","Las Vegas","NV","89119","Southeast",TRUE,32,3.5,"FALSE","TRUE","FALSE",-115.1179154,36.0993008
"2691","0w5esOmdWtoknKhJjqbEwg","Jac & Ray","3200 Las Vegas Blvd","The Strip","Las Vegas","NV","89109","The Strip",TRUE,12,3.5,"FALSE","TRUE","FALSE",-115.172998,36.128213
"2692","cC08otMSMx_S4eUbmElKew","Spicy City","4215 Spring Mountain Rd","B205","Las Vegas","NV","89102","Westside",TRUE,45,2.5,"FALSE","TRUE","TRUE",-115.1892,36.1472
"2693","aYAlzKHwXQn6JNLweRnZjQ","Nacho Daddy","9925 S Eastern Ave","Anthem","Las Vegas","NV","89183","Anthem",TRUE,424,3.5,"FALSE","TRUE","TRUE",-115.1169844,36.009253
"2694","8S31wjHVC1Rx71ooEcTRTQ","Buzz BBQ","9640 W Tropicana Ave","Ste 101","Las Vegas","NV","89147","Spring Valley",FALSE,109,3.5,"TRUE","TRUE","TRUE",-115.30239,36.101065
"2695","j4TMayffJHao9Ntd799Bhg","Nikki Beach","3801 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",FALSE,34,3.5,"FALSE","FALSE","TRUE",-115.1725943,36.099777
"2696","eG_GtDLVZ6vSSMYk4eDeFA","Prima Pizza & Cafe","7750 S Jones Blvd","Southwest","Las Vegas","NV","89139","Southwest",TRUE,72,3.5,"TRUE","TRUE","TRUE",-115.2253636,36.0484289
"2697","3tiST9R0JRLbi4hw4RUBjA","Carl's Jr","7598 Vegas Dr"," ","Las Vegas","NV","89044","Unknown",TRUE,13,3,"FALSE","TRUE","FALSE",-115.259655,36.189172
"2698","DiEGst8EG0OjqsDdGAlo7w","Carl's Jr","4970 Blue Diamond Rd","Southwest","Las Vegas","NV","89139","Southwest",TRUE,16,3.5,"FALSE","TRUE","FALSE",-115.2079525,36.032665
"2699","xEGVRqNOpa8Dn5JSFM5u4Q","Nicolo's Cucina Italiana","10690 Southern Highlands Pkwy","Ste 104","Las Vegas","NV","89141","Southwest",FALSE,8,3,"Unknown","Unknown","TRUE",-115.2068006,35.9952905
"2700","098lYL3ZpOayRvk7MbwyLg","Teriyaki Madness","7481 West Lake Mead"," ","Las Vegas","NV","89128","Unknown",TRUE,50,4,"FALSE","TRUE","FALSE",-115.2567155,36.1955756
"2701","t9P1Bv-UcXUuCtSp-3uYZA","Vegas Express Sushi","7835 S Rainbow Blvd","Ste 27","Las Vegas","NV","89113","Southwest",TRUE,11,4.5,"FALSE","TRUE","FALSE",-115.244377721222,36.0443341803533
"2702","bUPW6CbceKA4SRgroKJJ-g","Emjay's New York Pizza","7835 S Rainbow Blvd","Southwest","Las Vegas","NV","89113","Southwest",TRUE,8,3,"TRUE","Unknown","Unknown",-115.243934,36.04577
"2703","a1aIYuvQUdSFOyn4vKIXnA","Lakeside","3131 Las Vegas Blvd. South","The Strip","Las Vegas","NV","89109","The Strip",TRUE,214,3.5,"FALSE","FALSE","TRUE",-115.166935202914,36.1265763847655
"2704","N0sUdCBcA3ScYULAkGOqxA","Coco's Bakery & Restaurant","Santa Fe Station Hotel & Casino","4959 N Rancho Dr","Las Vegas","NV","89130","Northwest",FALSE,5,3,"Unknown","FALSE","TRUE",-115.225858,36.254862
"2705","sSkoeqwqB6PPBJv1rzkWtw","McDonald's","6990 S Rainbow Blvd","Spring Valley","Las Vegas","NV","89118","Spring Valley",TRUE,28,3.5,"FALSE","TRUE","FALSE",-115.24188,36.061723
